MJD,X_ECI,Y_ECI,Z_ECI,VX_ECI,VY_ECI,VZ_ECI,
59349.461377314801211,-1847761.326991586014628,-4551801.094107079319656,-5951029.347873372957110,5843.506689078550153,2242.596766863909124,-3527.338335396092134,
59349.462071759298851,-1494455.151374008506536,-4410226.004776640795171,-6153270.447060503065586,5930.305431804426007,2475.340255023788359,-3212.287244338386245,
59349.462766203701904,-1136494.387110562529415,-4254915.298146632499993,-6336304.418544575572014,5998.620645015295850,2700.332807029071773,-2887.267247766399123,
59349.463460648097680,-774994.494435616303235,-4086354.997008270118386,-6499563.382823461666703,6048.246985039339961,2916.879777921322329,-2553.291469934574252,
59349.464155092602596,-411081.525318713742308,-3905072.013403113931417,-6642541.053568135946989,6079.036670659317679,3124.313247556235638,-2211.399422902255537,
59349.464849536998372,-45888.669678057747660,-3711632.482392894569784,-6764794.228691340424120,6090.899738531243202,3321.993944531486250,-1862.653809062999244,
59349.465543981503288,319447.225598794932012,-3506639.992782674729824,-6865944.082472129724920,6083.804108133639602,3509.313031453668373,-1508.137301283776651,
59349.466238425899064,683789.120840328512713,-3290733.707853516563773,-6945677.266646518371999,6057.775514825607388,3685.693759062175104,-1148.949311773688123,
59349.466932870396704,1046003.252858977532014,-3064586.393695476464927,-7003746.822508791461587,6012.897320759590912,3850.593025080896496,-786.202778702508340,
59349.467627314799756,1404962.578171922825277,-2828902.357055197935551,-7039972.890959898941219,5949.310198335657333,4003.502877414029626,-421.020929558485591,
59349.468321759297396,1759550.205526546109468,-2584415.289509476162493,-7054243.232534239999950,5867.211656324326214,4143.951937015342992,-54.534040184282532,
59349.469016203700448,2108662.781682302244008,-2331886.035288897342980,-7046513.557331216521561,5766.855425766550070,4271.506728933550221,312.123815474170044,
59349.469710648103501,2451213.845719823148102,-2072100.280698493355885,-7016807.650882601737976,5648.550705675112113,4385.772922291900613,677.818012905778460,
59349.470405092601140,2786137.132339996285737,-1805866.164918710244820,-6965217.312915984541178,5512.661293995754022,4486.396451641395288,1041.416604807623798,
59349.471099536996917,3112389.816147783771157,-1534011.841151411645114,-6891902.099997581914067,5359.604617662874261,4573.064572763829347,1401.793529064792892,
59349.471793981501833,3428955.701618534978479,-1257382.961019127396867,-6797088.872064315713942,5189.850658371889040,4645.506869294653370,1757.831843943542935,
59349.472488425897609,3734848.338089451193810,-976840.106341252918355,-6681071.153802774846554,5003.920737078406091,4703.496181608597908,2108.427017573591456,
59349.473182870402525,4029114.059888932853937,-693256.170653317007236,-6544208.283875213935971,4802.386115585038169,4746.849411089989189,2452.490266804912608,
59349.473877314798301,4310834.934607944451272,-407513.696360564383212,-6386924.371957896277308,4585.866427062362163,4775.428166285179032,2788.951895415063973,
59349.474571759303217,4579131.620594656094909,-120502.174013252180885,-6209707.055593913421035,4355.027927681899200,4789.139274376674621,3116.764580682657652,
59349.475266203698993,4833166.096827154047787,166884.681641455099452,-6013106.057785160839558,4110.581596940794043,4787.935146504623845,3434.906589270739460,
59349.475960648102046,5072144.297726613469422,453751.674136144225486,-5797731.563389925286174,3853.281092945827822,4771.814042302961752,3742.384887406810321,
59349.476655092599685,5295318.599248254671693,739204.881726545630954,-5564252.398216487839818,3583.920593310861022,4740.820194078352870,4038.238176297331847,
59349.477349537002738,5501990.189775857143104,1022354.416256393189542,-5313394.042881135828793,3303.332553827566244,4695.043817079821565,4321.539851710806943,
59349.478043981500377,5691511.296802411787212,1302317.180221925955266,-5045936.459371284581721,3012.385377754187630,4634.620997949074990,4591.400894744175275,
59349.478738425903430,5863287.267483002506196,1578219.612500935094431,-4762711.752309768460691,2711.980983093738359,4559.733499421688066,4846.972732797964454,
59349.479432870401070,6016778.505803636275232,1849200.418844992527738,-4464601.655925857834518,2403.052212353888990,4470.608445158614813,5087.450071873814522,
59349.480127314796846,6151502.245490083470941,2114413.285130842588842,-4152534.854690387379378,2086.560057249260353,4367.517867517688501,5312.073673250679349,
59349.480821759301762,6267034.151466013863683,2373029.549278256949037,-3827484.137600138317794,1763.490701007277494,4250.778061295432053,5520.133028534645746,
59349.481516203697538,6363009.735740615986288,2624240.834299834445119,-3490463.400082686915994,1434.852406833002988,4120.748734903164404,5710.968883024073875,
59349.482210648202454,6439125.591233701445162,2867261.621906151529402,-3142524.496528739109635,1101.672297442401714,3977.831964392474674,5883.975557298240346,
59349.482905092598230,6495140.419155990704894,3101331.759378380607814,-2784753.959402150008827,764.993082452516092,3822.471005526415865,6038.603058913067798,
59349.483599537001282,6530875.870316855609417,3325718.894904997665435,-2418269.603969212155789,425.869726014710864,3655.148970793590706,6174.359019219477887,
59349.484293981498922,6546217.176036533899605,3539720.820620578248054,-2044217.012597398366779,85.366078210852095,3476.387384637959258,6290.810451256222223,
59349.484988425901975,6541113.577940215356648,3742667.732935085892677,-1663765.925642630318180,-255.448567705149401,3286.744591565151495,6387.585349794864669,
59349.485682870399614,6515578.552571444772184,3933924.393228808883578,-1278106.539916656212881,-595.502979697495448,3086.814029627237232,6464.374078511093103,
59349.486377314802667,6469689.819970313459635,4112892.173367853276432,-888445.728712280979380,-933.727538526288754,2877.222354491339047,6520.930546253024659,
59349.487071759300306,6403589.139289499260485,4279010.991305328905582,-496003.199392818030901,-1269.057788367350668,2658.627436198548821,6557.073165308025636,
59349.487766203703359,6317481.893940725363791,4431761.120953828096390,-102007.600550730945542,-1600.438029954183548,2431.716205874756270,6572.685596757006351,
59349.488460648200999,6211636.454368477687240,4570664.867345517501235,292307.409288832801394,-1926.824913791985637,2197.202358875466416,6567.717223829323302,
59349.489155092596775,6086383.334421468898654,4695288.098028226755559,685707.108387091080658,-2247.190962308087364,1955.823927398629621,6542.183304112973929,
59349.489849536999827,5942114.135841129347682,4805241.631912877783179,1076959.667944374727085,-2560.527957927920397,1708.340822211805289,6496.164868490677691,
59349.490543981497467,5779280.291247776709497,4900182.477446792647243,1464840.086665387498215,-2865.850253143955342,1455.532344897781968,6429.808488916545684,
59349.491238425900519,5598391.614116968587041,4979814.916517086327076,1848134.114719704724848,-3162.198136906245509,1198.194552129475369,6343.325834308329831,
59349.491932870398159,5400014.635927493683994,5043891.430576826445758,2225642.135137890465558,-3448.641110923932956,937.137491055327246,6236.992850255959638,
59349.492627314801211,5184770.768533649854362,5092213.450110836885870,2596182.987565708812326,-3724.280950150567605,673.182424770081980,6111.148622288875231,
59349.493321759298851,4953334.274049662053585,5124631.952349807135761,2958597.719412302132696,-3988.254543317982098,407.159092137546111,5966.194047693576067,
59349.494016203701904,4706430.082841388881207,5141047.882377740927041,3311753.249309683218598,-4239.736601974947916,139.902979580560498,5802.590355062214257,
59349.494710648097680,4444831.441429208964109,5141412.423596869222820,3654545.936920408625156,-4477.942231286147944,-127.747396543126854,5620.857418558342033,
59349.495405092602596,4169357.418173642829061,5125727.087674167007208,3985905.049036787822843,-4702.129353580934549,-394.953189706944499,5421.571909881468855,
59349.496099536998372,3880870.263476724270731,5094043.664660077542067,4304796.105977888219059,-4911.600985503388074,-660.877914911101698,5205.365267932250390,
59349.496793981503288,3580272.641432387754321,5046463.992302348837256,4610224.103250147774816,-5105.707331947916828,-924.690157796022959,4972.921494103360601,
59349.497488425899064,3268504.740756613668054,4983139.574883706867695,4901236.592455242760479,-5283.847686317740227,-1185.566241823046767,4724.974758174235831,
59349.498182870396704,2946541.275648883078247,4904271.041017201729119,5176926.619423632510006,-5445.472130925910278,-1442.692817979490428,4462.306883796833063,
59349.498877314799756,2615388.393953919876367,4810107.446391252800822,5436435.502538165077567,-5590.083062703010000,-1695.269387084845903,4185.744697623886168,
59349.499571759297396,2276080.497914891690016,4700945.430145365186036,5678955.451236913911998,-5717.236527834563276,-1942.510733516194023,3896.157283046115481,
59349.500266203700448,1929676.983540527522564,4577128.226750575937331,5903732.016682879067957,-5826.543417429988040,-2183.649300830499669,3594.453146645013476,
59349.500960648103501,1577258.925207311986014,4439044.535660239867866,6110066.370546214282513,-5917.670502865431445,-2417.937504288838682,3281.577274317551201,
59349.501655092601140,1219925.691740527981892,4287127.256062094122171,6297317.401926949620247,-5990.341294884398849,-2644.649986204934521,2958.508029040269776,
59349.502349536996917,858791.522377179702744,4121852.089082611259073,6464903.619360182434320,-6044.336630987307217,-2863.085726284757584,2626.253958077349580,
59349.503043981501833,494982.077647412021179,3943736.016394475474954,6612304.874873040243983,-6079.495046278988411,-3072.570003088445446,2285.850625745442812,
59349.503738425897609,129630.969307869017939,3753335.668873191345483,6739063.885084746405482,-6095.712992171910628,-3272.456256690511509,1938.357483867154087,
59349.504432870402525,-236123.719021662807791,3551245.578915333375335,6844787.570326170884073,-6092.944975753200197,-3462.127863159650133,1584.854774061855778,
59349.505127314798301,-601142.917122993036173,3338096.338398693129420,6929148.214771698229015,-6071.203604987208564,-3640.999887009646955,1226.440365843932341,
59349.505821759303217,-964290.053292512893677,3114552.638267276342958,6991884.418571217916906,-6030.559489670898074,-3808.520795349873424,864.226502426078923,
59349.506516203698993,-1324434.524758343817666,2881311.219633584842086,7032801.866952364332974,-5971.140952087103869,-3964.174057352004183,499.336473133056643,
59349.507210648102046,-1680455.148017010884359,2639098.729771816171706,7051773.890282003208995,-5893.133541899152078,-4107.479604142402422,132.901255414652042,
59349.507905092599685,-2031243.573287673527375,2388669.492300506215543,7048741.822054632939398,-5796.779414801758321,-4237.995151279976199,-233.943806420548526,
59349.508599537002738,-2375707.661663205362856,2130803.204179440159351,7023715.167804757133126,-5682.376562329931403,-4355.317409933771160,-600.062290776026657,
59349.509293981500377,-2712774.805511024780571,1866302.559139424934983,6976771.568903484381735,-5550.277948002573794,-4459.083229666595798,-964.319938529860110,
59349.509988425903430,-3041395.199554617051035,1595990.811104169115424,6908056.576254430226982,-5400.890536600656560,-4548.970670576534758,-1325.587919015999205,
59349.510682870401070,-3360545.051969897467643,1320709.268640582915395,6817783.223867231048644,-5234.674181347862941,-4624.700002329308518,-1682.746127296210261,
59349.511377314796846,-3669229.712939405813813,1041314.735139136319049,6706231.409262500703335,-5052.140316009173148,-4686.034576977097458,-2034.686507831256222,
59349.512071759301762,-3966486.734533750917763,758676.900897187530063,6573747.069736502133310,-4853.850499401739398,-4732.781545292093142,-2380.316288454397181,
59349.512766203697538,-4251388.820903073996305,473675.699953882372938,6420741.170401685871184,-4640.414856997236711,-4764.792459401408451,-2718.561146555695814,
59349.513460648202454,-4523046.707464541308582,187198.627308972703759,6247688.505082151852548,-4412.490483869505624,-4781.963780309096364,-3048.368319345898271,
59349.514155092598230,-4780611.918693350628018,-99861.967953090352239,6055126.308961027301848,-4170.779740415609012,-4784.237355662007758,-3368.709754339417486,
59349.514849537001282,-5023279.432930403389037,-386611.621990606538020,5843652.677037809975445,-3916.028377123805058,-4771.600819564257108,-3678.585282186850236,
59349.515543981498922,-5250290.222985141910613,-672156.507771346718073,5613924.801331826485693,-3649.023453110326045,-4744.087865980103743,-3977.025779929337659,
59349.516238425901975,-5460933.670022652484477,-955606.204375997185707,5366657.010826690122485,-3370.591093884085694,-4701.778360151364723,-4263.096293582250837,
