UTC,MJD,X,Y,Z,VX,VY,VZ
2021-05-18T01:43:23.000000,59352.07179398148,-5350098.199,3925041.938,3939311.628,888.692879,-4260.388409,5446.72571
2021-05-18T01:44:23.000000,59352.072488425925,-5289643.509,3663209.748,4259784.245,1125.634913,-4465.434273,5232.916403
2021-05-18T01:45:23.000000,59352.07318287037,-5215127.721,3389426.529,4566935.104,1357.292175,-4658.646014,5002.784181
2021-05-18T01:46:23.000000,59352.07387731481,-5126886.399,3104421.8,4859806.394,1583.052739,-4839.380162,4757.055959
2021-05-18T01:47:23.000000,59352.07457175926,-5025291.084,2808962.667,5137485.365,1802.329595,-5007.027635,4496.506522
2021-05-18T01:48:23.000000,59352.075266203705,-4910747.753,2503851.698,5399107.125,2014.562115,-5161.015661,4221.955893
2021-05-18T01:49:23.000000,59352.07596064815,-4783695.195,2189924.696,5643857.273,2219.217364,-5300.809568,3934.266612
2021-05-18T01:50:23.000000,59352.07665509259,-4644603.315,1868048.357,5870974.366,2415.791289,-5425.914488,3634.340938
2021-05-18T01:51:23.000000,59352.07734953704,-4493971.369,1539117.835,6079752.217,2603.809811,-5535.876967,3323.117952
2021-05-18T01:52:23.000000,59352.078043981484,-4332326.13,1204054.211,6269542.012,2782.829813,-5630.28645,3001.570559
2021-05-18T01:53:23.000000,59352.078738425924,-4160220.009,863801.877,6439754.25,2952.440011,-5708.77663,2670.702392
2021-05-18T01:54:23.000000,59352.07943287037,-3978229.121,519325.849,6589860.491,3112.261694,-5771.026631,2331.544665
2021-05-18T01:55:23.000000,59352.08012731482,-3786951.309,171609.004,6719394.917,3261.949307,-5816.762065,1985.152979
2021-05-18T01:56:23.000000,59352.08082175926,-3587004.146,-178350.736,6827955.694,3401.190913,-5845.755952,1632.604148
2021-05-18T01:57:23.000000,59352.0815162037,-3379022.902,-529543.272,6915206.159,3529.70854,-5857.829548,1274.993026
2021-05-18T01:58:23.000000,59352.08221064815,-3163658.499,-880949.248,6980875.798,3647.25846,-5852.853116,913.429306
2021-05-18T01:59:23.000000,59352.08290509259,-2941575.45,-1231543.01,7024761.043,3753.631369,-5830.746566,549.034252
2021-05-18T02:00:23.000000,59352.083599537036,-2713449.794,-1580295.601,7046725.869,3848.652445,-5791.479964,182.93742
2021-05-18T02:01:23.000000,59352.08429398148,-2479967.023,-1926177.783,7046702.188,3932.181345,-5735.073941,-183.726608
2021-05-18T02:02:23.000000,59352.08498842592,-2241820.018,-2268163.082,7024690.059,4004.112134,-5661.599991,-549.821533
2021-05-18T02:03:23.000000,59352.08568287037,-1999706.985,-2605230.84,6980757.683,4064.373134,-5571.180626,-914.212695
2021-05-18T02:04:23.000000,59352.086377314816,-1754329.413,-2936369.285,6915041.209,4112.92669,-5463.989359,-1275.770467
2021-05-18T02:05:23.000000,59352.08707175926,-1506390.033,-3260578.578,6827744.327,4149.768811,-5340.250507,-1633.373612
2021-05-18T02:06:23.000000,59352.0877662037,-1256590.821,-3576873.856,6719137.669,4174.928711,-5200.238814,-1985.912583
2021-05-18T02:07:23.000000,59352.08846064815,-1005631.016,-3884288.241,6589558.006,4188.468247,-5044.278993,-2332.292705
2021-05-18T02:08:23.000000,59352.089155092595,-754205.182,-4181875.823,6439407.269,4190.481311,-4872.74519,-2671.437312
2021-05-18T02:09:23.000000,59352.089849537035,-503001.303,-4468714.611,6269151.366,4181.093195,-4686.060392,-3002.290876
2021-05-18T02:10:23.000000,59352.09054398148,-252698.922,-4743909.44,6079318.827,4160.459904,-4484.695684,-3323.822189
2021-05-18T02:11:23.000000,59352.09123842593,-3967.318,-5006594.831,5870499.243,4128.767392,-4269.169358,-3635.027547
2021-05-18T02:12:23.000000,59352.09193287037,242536.263,-5255937.789,5643341.523,4086.230714,-4040.045822,-3934.933915
2021-05-18T02:13:23.000000,59352.092627314814,486168.331,-5491140.541,5398551.962,4033.093095,-3797.934329,-4222.602037
2021-05-18T02:14:23.000000,59352.09332175926,726300.806,-5711443.175,5136892.12,3969.624928,-3543.48753,-4497.129443
2021-05-18T02:15:23.000000,59352.0940162037,962322.625,-5916126.201,4859176.527,3896.122735,-3277.39989,-4757.653359
2021-05-18T02:16:23.000000,59352.09471064815,1193641.27,-6104513.01,4566270.221,3812.908103,-3000.405944,-5003.353564
2021-05-18T02:17:23.000000,59352.095405092594,1419684.244,-6275972.218,4259086.103,3720.32655,-2713.278349,-5233.455203
2021-05-18T02:18:23.000000,59352.09609953704,1639900.467,-6429919.888,3938582.137,3618.746259,-2416.825685,-5447.231479
2021-05-18T02:19:23.000000,59352.09679398148,1853761.596,-6565821.621,3605758.393,3508.556688,-2111.890127,-5644.006114
2021-05-18T02:20:23.000000,59352.09748842593,2060763.258,-6683194.494,3261653.942,3390.167146,-1799.345048,-5823.15564
2021-05-18T02:21:23.000000,59352.09818287037,2260426.198,-6781608.861,2907343.626,3264.00535,-1480.092509,-5984.111571
2021-05-18T02:22:23.000000,59352.09887731481,2452297.338,-6860689.992,2543934.694,3130.515957,-1155.06058,-6126.362443
2021-05-18T02:23:23.000000,59352.09957175926,2635950.752,-6920119.554,2172563.327,2990.159004,-825.200503,-6249.455653
2021-05-18T02:24:23.000000,59352.100266203706,2810988.536,-6959636.908,1794391.052,2843.408299,-491.483764,-6352.999091
2021-05-18T02:25:23.000000,59352.100960648146,2977041.585,-6979040.237,1410601.077,2690.749785,-154.899083,-6436.662578
2021-05-18T02:26:23.000000,59352.10165509259,3133770.277,-6978187.488,1022394.525,2532.679912,183.550709,-6500.179111
2021-05-18T02:27:23.000000,59352.10234953704,3280865.049,-6956997.119,630986.621,2369.703966,522.85189,-6543.345922
2021-05-18T02:28:23.000000,59352.10304398148,3418046.876,-6915448.656,237602.806,2202.33433,861.983171,-6566.02533
2021-05-18T02:29:23.000000,59352.103738425925,3545067.646,-6853583.044,-156525.186,2031.088706,1199.919145,-6568.145319
2021-05-18T02:30:23.000000,59352.10443287037,3661710.424,-6771502.788,-550163.278,1856.488324,1535.633777,-6549.699775
2021-05-18T02:31:23.000000,59352.10512731481,3767789.61,-6669371.886,-942078.999,1679.056184,1868.103844,-6510.748389
2021-05-18T02:32:23.000000,59352.10582175926,3863150.994,-6547415.565,-1331045.428,1499.315367,2196.312269,-6451.416359
2021-05-18T02:33:23.000000,59352.106516203705,3947671.713,-6405919.807,-1715845.111,1317.7874,2519.251445,-6371.893939
2021-05-18T02:34:23.000000,59352.10721064815,4021260.109,-6245230.683,-2095273.944,1134.990605,2835.92659,-6272.435793
2021-05-18T02:35:23.000000,59352.10790509259,4083855.483,-6065753.482,-2468145.014,951.438439,3145.359097,-6153.36007
2021-05-18T02:36:23.000000,59352.10859953704,4135427.759,-5867951.642,-2833292.369,767.637868,3446.589816,-6015.047202
2021-05-18T02:37:23.000000,59352.109293981484,4175977.044,-5652345.488,-3189574.72,584.087806,3738.682213,-5857.938424
2021-05-18T02:38:23.000000,59352.109988425924,4205533.101,-5419510.781,-3535879.031,401.27766,4020.725362,-5682.534093
2021-05-18T02:39:23.000000,59352.11068287037,4224154.74,-5170077.098,-3871124.017,219.685985,4291.836841,-5489.391895
2021-05-18T02:40:23.000000,59352.11137731482,4231929.126,-4904726.037,-4194263.527,39.7792,4551.165593,-5279.12487
2021-05-18T02:41:23.000000,59352.11207175926,4228971.012,-4624189.245,-4504289.795,-137.989682,4797.89468,-5052.399194
2021-05-18T02:42:23.000000,59352.1127662037,4215421.901,-4329246.3,-4800236.563,-313.182252,5031.243824,-4809.931762
2021-05-18T02:43:23.000000,59352.11346064815,4191449.134,-4020722.438,-5081182.043,-485.375768,5250.471739,-4552.487659
2021-05-18T02:44:23.000000,59352.11415509259,4157244.925,-3699486.147,-5346251.733,-654.164075,5454.878321,-4280.877538
2021-05-18T02:45:23.000000,59352.114849537036,4113025.336,-3366446.633,-5594621.071,-819.158432,5643.806716,-3995.954914
2021-05-18T02:46:23.000000,59352.11554398148,4059029.217,-3022551.17,-5825517.92,-979.988217,5816.645231,-3698.61338
2021-05-18T02:47:23.000000,59352.11623842592,3995517.092,-2668782.33,-6038224.892,-1136.301552,5972.829133,-3389.783783
2021-05-18T02:48:23.000000,59352.11693287037,3922770.024,-2306155.12,-6232081.496,-1287.765862,6111.84237,-3070.43135
2021-05-18T02:49:23.000000,59352.117627314816,3841088.438,-1935714.008,-6406486.111,-1434.068411,6233.219193,-2741.552688
2021-05-18T02:50:23.000000,59352.11832175926,3750790.912,-1558529.861,-6560897.774,-1574.916798,6336.545609,-2404.17264
2021-05-18T02:51:23.000000,59352.1190162037,3652212.952,-1175696.799,-6694837.783,-1710.039362,6421.460611,-2059.341066
2021-05-18T02:52:23.000000,59352.11971064815,3545705.732,-788328.992,-6807891.092,-1839.185475,6487.657214,-1708.129572
2021-05-18T02:53:23.000000,59352.120405092595,3431634.827,-397557.381,-6899707.524,-1962.125704,6534.883308,-1351.628219
2021-05-18T02:54:23.000000,59352.121099537035,3310378.943,-4526.373,-6970002.778,-2078.651833,6562.942346,-990.942274
2021-05-18T02:55:23.000000,59352.12179398148,3182328.644,389609.514,-7018559.245,-2188.576797,6571.693932,-627.189034
2021-05-18T02:56:23.000000,59352.12248842593,3047885.085,783689.038,-7045226.636,-2291.73461,6561.054366,-261.494671
2021-05-18T02:57:23.000000,59352.12318287037,2907458.748,1176547.646,-7049922.418,-2387.980294,6530.99709,105.009003
2021-05-18T02:58:23.000000,59352.123877314814,2761468.188,1567020.913,-7032632.053,-2477.189751,6481.552939,471.187826
2021-05-18T02:59:23.000000,59352.12457175926,2610338.784,1953947.989,-6993409.043,-2559.25955,6412.810225,835.908555
2021-05-18T03:00:23.000000,59352.1252662037,2454501.509,2336175.046,-6932374.775,-2634.106652,6324.914712,1198.042091
2021-05-18T03:01:23.000000,59352.12596064815,2294391.712,2712558.723,-6849718.178,-2701.668119,6218.069521,1556.466707
2021-05-18T03:02:23.000000,59352.126655092594,2130447.923,3081969.561,-6745695.179,-2761.900824,6092.534867,1910.071356
2021-05-18T03:03:23.000000,59352.12734953704,1963110.674,3443295.417,-6620627.967,-2814.781102,5948.62758,2257.758981
2021-05-18T03:04:23.000000,59352.12804398148,1792821.344,3795444.837,-6474904.052,-2860.304316,5786.720453,2598.449767
2021-05-18T03:05:23.000000,59352.12873842593,1620021.031,4137350.398,-6308975.135,-2898.484373,5607.241465,2931.084321
2021-05-18T03:06:23.000000,59352.12943287037,1445149.455,4467971.986,-6123355.792,-2929.353217,5410.672896,3254.626834
2021-05-18T03:07:23.000000,59352.13012731481,1268643.891,4786300.031,-5918621.958,-2952.960324,5197.550309,3568.068215
2021-05-18T03:08:23.000000,59352.13082175926,1090938.132,5091358.662,-5695409.235,-2969.372199,4968.46135,3870.429262
2021-05-18T03:09:23.000000,59352.131516203706,912461.483,5382208.798,-5454411.001,-2978.671817,4724.044317,4160.763794
2021-05-18T03:10:23.000000,59352.132210648146,733637.792,5657951.134,-5196376.338,-2980.958023,4464.986538,4438.161676
2021-05-18T03:11:23.000000,59352.13290509259,554884.516,5917729.03,-4922107.784,-2976.344916,4192.022604,4701.751751
2021-05-18T03:12:23.000000,59352.13359953704,376611.823,6160731.293,-4632458.9,-2964.961222,3905.932435,4950.704706
2021-05-18T03:13:23.000000,59352.13429398148,199221.736,6386194.832,-4328331.687,-2946.949629,3607.539143,5184.235855
2021-05-18T03:14:23.000000,59352.134988425925,23107.315,6593407.182,-4010673.815,-2922.466084,3297.706717,5401.607795
2021-05-18T03:15:23.000000,59352.13568287037,-151348.116,6781708.88,-3680475.722,-2891.679038,2977.337544,5602.132924
2021-05-18T03:16:23.000000,59352.13637731481,-323771.696,6950495.693,-3338767.545,-2854.768681,2647.369774,5785.175826
2021-05-18T03:17:23.000000,59352.13707175926,-493801.708,7099220.683,-2986615.925,-2811.926145,2308.774522,5950.155502
2021-05-18T03:18:23.000000,59352.137766203705,-661088.209,7227396.091,-2625120.679,-2763.3527,1962.552921,6096.547414
2021-05-18T03:19:23.000000,59352.13846064815,-825293.62,7334595.052,-2255411.355,-2709.258931,1609.733041,6223.885343
2021-05-18T03:20:23.000000,59352.13915509259,-986093.251,7420453.113,-1878643.684,-2649.863904,1251.366698,6331.763025
2021-05-18T03:21:23.000000,59352.13984953704,-1143175.793,7484669.561,-1495995.936,-2585.394322,888.526205,6419.835582
2021-05-18T03:22:23.000000,59352.140543981484,-1296243.745,7527008.555,-1108665.203,-2516.083707,522.301053,6487.820793
2021-05-18T03:23:23.000000,59352.141238425924,-1445013.804,7547300.053,-717863.6,-2442.171595,153.794492,6535.500208
2021-05-18T03:24:23.000000,59352.14193287037,-1589217.199,7545440.531,-324814.413,-2363.902735,-215.879993,6562.720068
2021-05-18T03:25:23.000000,59352.14262731482,-1728599.979,7521393.495,69251.807,-2281.526293,-585.602315,6569.392074
2021-05-18T03:26:23.000000,59352.14332175926,-1862923.256,7475189.755,463101.189,-2195.295061,-954.249624,6555.493913
2021-05-18T03:27:23.000000,59352.1440162037,-1991963.4,7406927.477,855500.506,-2105.464598,-1320.700271,6521.069406
2021-05-18T03:28:23.000000,59352.14471064815,-2115512.172,7316771.992,1245221.141,-2012.29233,-1683.83771,6466.228251
2021-05-18T03:29:23.000000,59352.14540509259,-2233376.812,7204955.378,1631043.021,-1916.036675,-2042.554248,6391.145474
2021-05-18T03:30:23.000000,59352.146099537036,-2345380.077,7071775.816,2011758.515,-1816.95623,-2395.754655,6296.060682
2021-05-18T03:31:23.000000,59352.14679398148,-2451360.225,6917596.739,2386176.286,-1715.309011,-2742.359739,6181.277147
2021-05-18T03:32:23.000000,59352.14748842592,-2551170.959,6742845.761,2753125.073,-1611.351719,-3081.309864,6047.160659
2021-05-18T03:33:23.000000,59352.14818287037,-2644681.326,6548013.405,3111457.405,-1505.339039,-3411.568374,5894.138168
2021-05-18T03:34:23.000000,59352.148877314816,-2731775.578,6333651.615,3460053.226,-1397.522957,-3732.124921,5722.696224
2021-05-18T03:35:23.000000,59352.14957175926,-2812352.988,6100372.091,3797823.414,-1288.152116,-4041.998686,5533.379218
2021-05-18T03:36:23.000000,59352.1502662037,-2886327.633,5848844.417,4123713.2,-1177.47119,-4340.241459,5326.787406
2021-05-18T03:37:23.000000,59352.15096064815,-2953628.136,5579794.016,4436705.452,-1065.720337,-4625.940547,5103.574767
2021-05-18T03:38:23.000000,59352.151655092595,-3014197.382,5293999.94,4735823.831,-953.134721,-4898.221527,4864.446729
2021-05-18T03:39:23.000000,59352.152349537035,-3067992.206,4992292.494,5020135.81,-839.944107,-5156.250886,4610.157785
2021-05-18T03:40:23.000000,59352.15304398148,-3114983.059,4675550.698,5288755.539,-726.372489,-5399.238548,4341.508954
2021-05-18T03:41:23.000000,59352.15373842593,-3155153.647,4344699.619,5540846.557,-612.637747,-5626.440247,4059.345085
2021-05-18T03:42:23.000000,59352.15443287037,-3188500.56,4000707.547,5775624.34,-498.951369,-5837.159714,3764.552028
2021-05-18T03:43:23.000000,59352.155127314814,-3215032.88,3644583.058,5992358.672,-385.518205,-6030.750661,3458.053719
2021-05-18T03:44:23.000000,59352.15582175926,-3234771.774,3277371.963,6190375.84,-272.536287,-6206.618602,3140.809177
2021-05-18T03:45:23.000000,59352.1565162037,-3247750.085,2900154.144,6369060.65,-160.196692,-6364.22248,2813.809447
2021-05-18T03:46:23.000000,59352.15721064815,-3254011.909,2514040.307,6527858.252,-48.683451,-6503.076125,2478.074477
2021-05-18T03:47:23.000000,59352.157905092594,-3253612.17,2120168.652,6666275.781,61.826494,-6622.749519,2134.649971
2021-05-18T03:48:23.000000,59352.15859953704,-3246616.198,1719701.464,6783883.811,171.163256,-6722.869922,1784.604252
2021-05-18T03:49:23.000000,59352.15929398148,-3233099.306,1313821.649,6880317.611,279.163941,-6803.122909,1429.025069
2021-05-18T03:50:23.000000,59352.15998842593,-3213146.371,903729.208,6955278.219,385.672564,-6863.253241,1069.016317
2021-05-18T03:51:23.000000,59352.16068287037,-3186851.427,490637.661,7008533.307,490.539937,-6903.065527,705.69473
2021-05-18T03:52:23.000000,59352.16137731481,-3154317.259,75770.447,7039917.852,593.623522,-6922.424704,340.186589
2021-05-18T03:53:23.000000,59352.16207175926,-3115655.006,-339642.713,7049334.615,694.787266,-6921.256369,-26.375548
2021-05-18T03:54:23.000000,59352.162766203706,-3070983.783,-754369.455,7036754.418,793.901408,-6899.546969,-392.856073
2021-05-18T03:55:23.000000,59352.163460648146,-3020430.306,-1167178.435,7002216.23,890.842251,-6857.343892,-758.119545
2021-05-18T03:56:23.000000,59352.16415509259,-2964128.54,-1576842.975,6945827.059,985.4919,-6794.755456,-1121.033916
2021-05-18T03:57:23.000000,59352.16484953704,-2902219.353,-1982144.725,6867761.656,1077.737996,-6711.950792,-1480.473807
2021-05-18T03:58:23.000000,59352.16554398148,-2834850.196,-2381877.299,6768262.009,1167.473465,-6609.159582,-1835.323838
2021-05-18T03:59:23.000000,59352.166238425925,-2762174.793,-2774849.899,6647636.644,1254.596299,-6486.671599,-2184.482014
2021-05-18T04:00:23.000000,59352.16693287037,-2684352.839,-3159890.899,6506259.722,1339.009356,-6344.835987,-2526.863109
2021-05-18T04:01:23.000000,59352.16762731481,-2601549.719,-3535851.378,6344569.931,1420.620136,-6184.060306,-2861.40196
2021-05-18T04:02:23.000000,59352.16832175926,-2513936.233,-3901608.595,6163069.188,1499.340517,-6004.80942,-3187.056631
2021-05-18T04:03:23.000000,59352.169016203705,-2421688.348,-4256069.387,5962321.151,1575.086466,-5807.604284,-3502.811492
2021-05-18T04:04:23.000000,59352.16971064815,-2324986.953,-4598173.503,5742949.553,1647.777759,-5593.020659,-3807.680246
2021-05-18T04:05:23.000000,59352.17040509259,-2224017.645,-4926896.846,5505636.346,1717.337737,-5361.687718,-4100.708947
2021-05-18T04:06:23.000000,59352.17109953704,-2118970.518,-5241254.631,5251119.677,1783.693116,-5114.28651,-4380.979025
2021-05-18T04:07:23.000000,59352.171793981484,-2010039.966,-5540304.453,4980191.667,1846.773849,-4851.548227,-4647.610328
2021-05-18T04:08:23.000000,59352.172488425924,-1897424.49,-5823149.232,4693696.017,1906.513026,-4574.252171,-4899.764139
2021-05-18T04:09:23.000000,59352.17318287037,-1781326.514,-6088940.032,4392525.44,1962.846761,-4283.223452,-5136.646008
2021-05-18T04:10:23.000000,59352.17387731482,-1661952.209,-6336878.735,4077618.919,2015.714067,-3979.330528,-5357.508402
2021-05-18T04:11:23.000000,59352.17457175926,-1539511.32,-6566220.57,3749958.819,2065.056718,-3663.482634,-5561.653181
2021-05-18T04:12:23.000000,59352.1752662037,-1414217.009,-6776276.475,3410567.853,2110.819142,-3336.627113,-5748.433958
2021-05-18T04:13:23.000000,59352.17596064815,-1286285.689,-6966415.303,3060505.909,2152.948355,-2999.746613,-5917.258347
2021-05-18T04:14:23.000000,59352.17665509259,-1155936.88,-7136065.849,2700866.743,2191.393923,-2653.856097,-6067.590072
2021-05-18T04:15:23.000000,59352.177349537036,-1023393.051,-7284718.7,2332774.558,2226.10793,-2299.999723,-6198.950909
2021-05-18T04:16:23.000000,59352.17804398148,-888879.47,-7411927.885,1957380.461,2257.044939,-1939.247569,-6310.922471
2021-05-18T04:17:23.000000,59352.17873842592,-752624.059,-7517312.331,1575858.827,2284.162007,-1572.692213,-6403.147823
