tSec,x,y,z,vx,vy,vz,
4390,-520244.978674949,-615384.852442168,-7029585.57286205,7481.60052471599,-45.7687031095719,-477.282501274129,
4400,-445401.254647159,-615808.079942927,-7033963.78767777,7487.00489655799,-38.8756706897169,-398.348407534756,
4410,-370507.670185933,-616162.344595068,-7037552.3144484,7491.57243867904,-31.976260039637,-319.346345020864,
4420,-295572.598624169,-616447.586417775,-7040350.5170952,7495.30215854127,-25.0712316429366,-240.285038130462,
4430,-220604.422782259,-616663.753040625,-7042357.84686102,7498.19315117785,-18.1613470934536,-161.173226756976,
4440,-145611.534092263,-616810.799714737,-7043573.84246453,7500.2445992485,-11.2473691116199,-82.0196661534963,
4450,-70602.3317204037,-616888.689324294,-7043998.13025346,7501.45577333364,-4.33006160307162,-2.83312687078718,
4460,4414.77831483175,-616897.392398804,-7043630.42435719,7501.82603252394,2.58981025868504,76.3776053368062,
4470,79431.3840319885,-616836.887126175,-7042470.52683766,7501.35482530382,9.51147995782078,155.603729782188,
4480,154439.06838592,-616707.159366331,-7040518.32783603,7500.04169064155,16.4341796072094,234.836431433067,
4490,229429.410178333,-616508.20266477,-7037773.80571162,7497.88625912086,23.3571399944393,314.066881893455,
4500,304393.984979037,-616240.018265226,-7034237.027169,7494.88825392032,30.2795907132537,393.286240752064,
4510,379324.366055563,-615902.615120638,-7029908.1473704,7491.0474914876,37.2007603668655,472.485657167428,
4520,454212.125307703,-615496.009901868,-7024787.41003177,7486.36388184942,44.1198768092852,551.656271502587,
4530,529048.834203486,-615020.227003984,-7018875.14750302,7480.8374286045,51.0361673814295,630.78921683376,
4540,603826.064713985,-614475.298550386,-7012171.78083433,7474.46822872099,57.9488591031351,709.875620225291,
4550,678535.390245721,-613861.26439533,-7004677.81983093,7467.25647227878,64.8571787976779,788.90660375121,
4560,753168.386570682,-613178.172125572,-6996393.86309879,7459.2024422667,71.7603531453299,867.87328531355,
4570,827716.632754861,-612426.077061781,-6987320.59808279,7450.30651449139,78.6576086792872,946.766779338649,
4580,902171.712086478,-611605.042260184,-6977458.80109822,7440.56915760582,85.5481717456146,1025.57819742742,
4590,976525.213005016,-610715.138514715,-6966809.33735575,7429.99093323787,92.4312684476762,1104.29864901096,
4600,1050768.73003193,-609756.444359729,-6955373.16097976,7418.57249619204,99.3061245881305,1182.91924203696,
4610,1124893.86470364,-608729.04607329,-6943151.31501956,7406.31459470417,106.171965613543,1261.43108369598,
4620,1198892.2265073,-607633.037680994,-6930144.93145314,7393.21807073823,113.028016563015,1339.82528119151,
4630,1272755.43381974,-606468.520960268,-6916355.231183,7379.28386032148,119.8735020248,1418.09294256144,
4640,1346475.11484989,-605235.605445027,-6901783.52402342,7364.51299391313,126.707646111814,1496.22517756562,
4650,1420042.90858505,-603934.408430403,-6886431.20867846,7348.90659679385,133.529672473588,1574.21309865916,
4660,1493450.46574106,-602565.054977096,-6870299.77270972,7332.46588944861,140.338804364124,1652.04782206842,
4670,1566689.44971604,-601127.677914697,-6853390.79249279,7315.1921879021,147.134264779804,1729.72046897251,
4680,1639751.53754712,-599622.417843274,-6835705.93316145,7297.08690396064,153.915276670173,1807.22216677077,
4690,1712628.42086895,-598049.423132519,-6817246.94853893,7278.151545324,160.681063210444,1884.54405039199,
4700,1785311.80687252,-596408.849917954,-6798015.68105614,7258.38771555343,167.430848112377,1961.67726358528,
4710,1857793.41926317,-594700.86209397,-6778014.06165728,7237.79711391231,174.16385594293,2038.61296013082,
4720,1930064.99921636,-592925.631303764,-6757244.10969404,7216.38153512362,180.879312419392,2115.34230492361,
4730,2002118.30633099,-591083.33692656,-6735707.93280959,7194.14286910556,187.576444655118,2191.85647490971,
4740,2073945.11958014,-589174.166062685,-6713407.72681404,7171.08310074983,194.254481340144,2268.14665988528,
4750,2145537.23826012,-587198.313517189,-6690345.77555233,7147.20430979569,200.912652853433,2344.20406319716,
4760,2216886.4829388,-585155.981782647,-6666524.45076543,7122.50867083048,207.550191315753,2420.0199024041,
4770,2287984.69640466,-583047.381021656,-6641946.2119448,7096.99845341794,214.166330601405,2495.58540996402,
4780,2358823.74461762,-580872.729049331,-6616613.60617971,7070.67602232831,220.760306331474,2570.89183400444,
4790,2429395.51766253,-578632.251315859,-6590529.2679961,7043.54383782404,227.331355870289,2645.93043921173,
4800,2499691.93070552,-576326.180889016,-6563695.91918611,7015.60445594923,233.878718341434,2720.69250784793,
4810,2569704.92495316,-573954.758436373,-6536116.36862669,6986.86052877722,240.401634671873,2795.1693408802,
4820,2639426.46861363,-571518.232206922,-6507793.51208658,6957.31480458431,246.899347664811,2869.35225919349,
4830,2708848.55785928,-569016.858011849,-6478730.33202082,6926.97012793202,253.371102095281,2943.2326048518,
4840,2777963.21778949,-566450.899204283,-6448929.89735263,6895.82943965159,259.816144818323,3016.80174237319,
4850,2846762.50339286,-563820.626657947,-6418395.36324249,6863.89577673526,266.233724878232,3090.05105998485,
4860,2915238.50050799,-561126.318744746,-6387129.97084505,6831.17227215048,272.623093608959,3162.9719708269,
4870,2983383.32678206,-558368.261311439,-6355137.04705424,6797.6621546066,278.983504719603,3235.55591408188,
4880,3051189.13262703,-555546.747655519,-6322420.00423757,6763.3687483126,285.314214363912,3307.79435602227,
4890,3118648.10217355,-552662.078500481,-6288982.33996026,6728.29547276353,291.614481196957,3379.67879098884,
4900,3185752.45422296,-549714.561970554,-6254827.63669986,6692.44584258092,297.88356642427,3451.20074232972,
4910,3252494.44319799,-546704.513564965,-6219959.56155153,6655.82346741277,304.120733848622,3522.35176333676,
4920,3318866.36009278,-543632.256131729,-6184381.86592378,6618.43205188082,310.325249918125,3593.12343821013,
4930,3384860.53342241,-540498.119840939,-6148098.38522437,6580.27539555374,316.496383778286,3663.50738306779,
4940,3450469.3301723,-537302.442157502,-6111113.03853594,6541.35739292548,322.63340733073,3733.49524700253,
4950,3515685.15674734,-534045.56781325,-6073429.82828075,6501.68203338552,328.735595302193,3803.07871318023,
4960,3580500.45992058,-530727.848778279,-6035052.83987432,6461.25340117667,334.802225327478,3872.24949997114,
4970,3644907.72778159,-527349.644231394,-5995986.24136766,6420.07567534249,340.832578048145,3940.99936211129,
4980,3708899.4906841,-523911.320529488,-5956234.28307757,6378.15312966841,346.82593722475,4009.32009189954,
4990,3772468.32219317,-520413.251175756,-5915801.29720492,6335.49013261443,352.781589855953,4077.20352044586,
5000,3835606.84003144,-516855.816786727,-5874691.69743993,6292.09114722455,358.69882629513,4144.64151899083,
5010,3898307.70702434,-513239.405058176,-5832909.97855396,6247.96073097972,364.576940355728,4211.6260003091,
5020,3960563.63204332,-509564.410730066,-5790460.71597682,6203.10353554907,370.415229400792,4278.14892018729,
5030,4022367.37094589,-505831.235550662,-5747348.56535909,6157.52430639804,376.212994418336,4344.20227893442,
5040,4083711.72751096,-502040.288239936,-5703578.26211948,6111.22788223834,381.969540090104,4409.77812285557,
5050,4144589.554368,-498191.984452278,-5659154.62097791,6064.2191943468,387.684174864506,4474.86854561381,
5060,4204993.75391898,-494286.746738402,-5614082.53547585,6016.50326581872,393.356211043743,4539.4656894292,
5070,4264917.27925282,-490325.004506297,-5568366.97748538,5968.08521083888,398.984964890738,4603.56174610941,
5080,4324353.13505303,-486307.193980998,-5522012.99670881,5918.97023403905,404.569756755255,4667.1489579535,
5090,4383294.37849943,-482233.758163032,-5475025.72016943,5869.16362997448,410.109911213186,4730.21961859874,
5100,4441734.12016527,-478105.146785436,-5427410.35169394,5818.67078271022,415.604757210644,4792.76607387909,
5110,4499665.52491054,-473921.816269343,-5379172.17138591,5767.49716548087,421.053628205716,4854.78072274238,
5120,4557081.81277214,-469684.229678174,-5330316.53508975,5715.6483403795,426.455862304387,4916.25601824425,
5130,4613976.25985086,-465392.856670507,-5280848.87384437,5663.1299580387,431.810802390881,4977.18446861646,
5140,4670342.19919508,-461048.173451657,-5230774.69332578,5609.94775727721,437.117796254494,5037.55863839694,
5150,4726173.02168063,-456650.662724,-5180099.57327818,5556.10756469463,442.376196714545,5097.37114960523,
5160,4781462.17688629,-452200.813636056,-5128829.16693322,5501.61529420267,447.5853617433,5156.61468294377,
5170,4836203.17396436,-447699.121730355,-5076969.20041702,5446.47694649047,452.744654585192,5215.2819790019,
5180,4890389.58250544,-443146.088890151,-5024525.47214548,5390.69860843251,457.853443870354,5273.36583943942,
5190,4944015.03339718,-438542.223285017,-4971503.85220774,5334.28645245802,462.911103721204,5330.85912813353,
5200,4997073.21967663,-433888.039315425,-4917910.28173844,5277.2467359039,467.917013851885,5387.7547722857,
5210,5049557.89737602,-429184.057556357,-4863750.7722791,5219.58580036788,472.870559661223,5444.04576349638,
5220,5101462.88636221,-424430.804700017,-4809031.40512884,5161.31007106834,477.771132320523,5499.72515882115,
5230,5152782.0711697,-419628.813497678,-4753758.3306846,5102.42605620878,482.618128858274,5554.7860818193,
5240,5203509.40182728,-414778.622700693,-4697937.7677708,5042.9403463423,487.410952244534,5609.22172360085,
5250,5253638.89467838,-409880.777000643,-4641576.00295867,4982.85961373246,492.149011477803,5663.02534387488,
5260,5303164.63319494,-404935.82696861,-4584679.38987497,4922.19061170835,496.831721675971,5716.1902720021,
5270,5352080.76878477,-399944.328993503,-4527254.34850018,4860.94017400927,501.45850417061,5768.70990805521,
5280,5400381.52159234,-394906.845219454,-4469307.36445602,4799.11521411213,506.028786601393,5820.57772388794,
5290,5448061.1812927,-389823.943482281,-4410844.98828233,4736.7227245353,510.542003006296,5871.78726420796,
5300,5495114.10787829,-384696.19724508,-4351873.83470313,4673.76977611987,514.997593903961,5922.33214764498,
5310,5541534.73243852,-379524.185533052,-4292400.58188212,4610.26351729757,519.395006367036,5972.20606780879,
5320,5587317.55793204,-374308.492867621,-4232431.97066762,4546.21117335809,523.73369408808,6021.4027943425,
5330,5632457.15995164,-369049.709199931,-4171974.80382691,4481.62004572081,528.013117441563,6069.91617398765,
5340,5676948.18748188,-363748.42984371,-4111035.94526984,4416.49751119963,532.232743546055,6117.74013168116,
5350,5720785.36364927,-358405.255407509,-4049622.31926116,4350.8510212348,536.392046329998,6164.86867169419,
5360,5763963.48646444,-353020.791726252,-3987740.90962137,4284.68810106115,540.490506603046,6211.29587880435,
5370,5806477.42955552,-347595.649792039,-3925398.75891574,4218.01634879231,544.527612133405,6257.01591947476,
5380,5848322.14289206,-342130.445684153,-3862602.96763166,4150.84343441993,548.502857730237,6302.02304300659,
5390,5889492.65349848,-336625.800498228,-3799360.69334472,4083.17709874459,552.415745329219,6346.31158263668,
5400,5929984.06615664,-331082.340274543,-3735679.14987414,4015.02515226415,556.265784079,6389.87595656464,
5410,5969791.56409714,-325500.695925475,-3671565.60642835,3946.39547404525,560.052490426486,6432.71066890522,
5420,6008910.40967941,-319881.50316209,-3607027.38674136,3877.29601059897,563.775388199549,6474.81031056864,
5430,6047335.94506061,-314225.402419941,-3542071.86820065,3807.73477477897,567.434008686418,6516.16956007507,
5440,6085063.5928537,-308533.038784079,-3476706.4809673,3737.71984471925,571.027890711637,6556.78318431495,
5450,6122088.85677517,-302805.061913321,-3410938.70708859,3667.25936282517,574.556580708917,6596.64603927484,
5460,6158407.3222829,-297042.125963809,-3344776.07960346,3596.36153482286,578.019632791846,6635.75307075667,
5470,6194014.6572049,-291244.889511855,-3278226.18164066,3525.03462885903,581.416608824203,6674.09931512,
5480,6228906.61235911,-285414.015476083,-3211296.64550934,3453.2869746309,584.747078492491,6711.67990007107,
5490,6263079.02216459,-279550.171038815,-3143995.15178129,3381.12696251984,588.010619383724,6748.49004551078,
5500,6296527.80524394,-273654.027566651,-3076329.42836459,3308.56304270182,591.206817071089,6784.52506444343,
5510,6329248.96501661,-267726.260530135,-3008307.24956776,3235.60372421021,594.33526520863,6819.78036394034,
5520,6361238.59028252,-261767.549422441,-2939936.43515409,3162.2575739277,597.395565633644,6854.25144614612,
5530,6392492.85579512,-255778.577677015,-2871224.84938578,3088.53321548626,600.387328472589,6887.93390930604,
5540,6423008.02282294,-249760.032584158,-2802180.40005782,3014.43932806282,603.31017224368,6920.82344878036,
5550,6452780.43969861,-243712.605206647,-2732811.037522,2939.98464507639,606.163723948235,6952.91585800313,
5560,6481806.54235449,-237636.990294512,-2663124.75370176,2865.17795281688,608.947619144141,6984.20702934599,
5570,6510082.85484436,-231533.886199195,-2593129.58109896,2790.0280890547,611.661501998842,7014.69295486807,
5580,6537605.98985145,-225403.99478726,-2522833.5917937,2714.54394168291,614.305025324953,7044.369726962,
5590,6564372.64918311,-219248.02135381,-2452244.89643807,2638.7344474272,616.877850606829,7073.23353893201,
5600,6590379.62425302,-213066.674535627,-2381371.64324423,2562.60859063094,619.379648028732,7101.28068555051,
5610,6615623.79655155,-206860.666224001,-2310222.01696692,2486.17540209671,621.810096513684,7128.50756363138,
5620,6640102.13810467,-200630.711477075,-2238804.23787999,2409.44395795303,624.168883777448,7154.91067264004,
5630,6663811.71192151,-194377.528431593,-2167126.56074669,2332.42337851532,626.455706396964,7180.48661534203,
5640,6686749.67243045,-188101.838213896,-2095197.27378331,2255.12282711889,628.670269889304,7205.23209848157,
5650,6708913.26590332,-181804.364850102,-2023024.69761591,2177.55150890969,630.812288796714,7229.14393347722,
5660,6730299.83086722,-175485.835175415,-1950617.18423006,2099.7186695847,632.881486774678,7252.21903712048,
5670,6750906.79850353,-169146.978742545,-1877983.1159137,2021.63359407957,634.877596681281,7274.45443226053,
5680,6770731.69303353,-162788.527729236,-1805130.90419325,1943.30560520918,636.800360666302,7295.84724845762,
5690,6789772.13209027,-156411.216844915,-1732068.98876341,1864.74406227656,638.649530257727,7316.39472259236,
5700,6808025.8270764,-150015.783236495,-1658805.8364111,1785.95835967023,640.424866442813,7336.09419942957,
5710,6825490.58350808,-143602.966393413,-1585349.93993397,1706.95792546578,642.126139741428,7354.94313214925,
5720,6842164.30134484,-137173.50805197,-1511709.81705362,1627.75222003239,643.75313027091,7372.93908286448,
5730,6858044.97530554,-130728.152099064,-1437894.0093237,1548.35073462851,645.305627803109,7390.07972313997,
5740,6873130.69517008,-124267.644475392,-1363911.08103279,1468.76298996228,646.783431814779,7406.36283450643,
5750,6887419.64606652,-117792.733078171,-1289769.61810232,1388.99853470073,648.186351531866,7421.78630894452,
5760,6900910.10874298,-111304.167663451,-1215478.22697986,1309.06694393531,649.514205967452,7436.34814930107,
5770,6913600.45982418,-104802.699748084,-1141045.53352883,1228.97781763855,650.766823952609,7450.04646960978,
5780,6925489.1720527,-98289.0825114208,-1066480.1819154,1148.74077916251,651.944044159702,7462.8794953171,
5790,6936574.81451557,-91764.0706968145,-991790.833493488,1068.36547382123,653.045715118186,7474.84556344926,
5800,6946856.05285725,-85228.4205129972,-916986.165688192,987.86156756849,654.071695223596,7485.94312277927,
5810,6956331.64947967,-78682.8895353986,-842074.870877239,907.238745742671,655.021852741209,7496.17073405021,
5820,6965000.4637299,-72128.2366074421,-767065.655269832,826.506711821245,655.896065807186,7505.52707028244,
5830,6972861.45207512,-65565.2217418253,-691967.237782025,745.675186125073,656.694222431413,7514.01091715282,
5840,6979913.66826419,-58994.606021743,-616788.348908117,664.753904435231,657.41622050688,7521.62117340256,
5850,6986156.26347501,-52417.1515019687,-541537.729588049,583.752616519941,658.061967829043,7528.35685122225,
5860,6991588.48644668,-45833.6211096903,-466224.130071223,502.681084596778,658.631382124956,7534.21707657752,
5870,6996209.6835962,-39244.778545025,-390856.308777422,421.549081764512,659.124391087507,7539.20108946288,
5880,7000019.29911943,-32651.3881811973,-315443.031155528,340.366390431058,659.540932406904,7543.30824409134,
5890,7003016.8750763,-26054.2149644497,-239993.068540599,259.142800749917,659.880953791627,7546.53800903394,
5900,7005202.05146056,-19454.0243138184,-164515.197009761,177.888109067409,660.144412974094,7548.88996732071,
5910,7006574.56625394,-12851.5820209307,-89018.1962372426,96.6121163799367,660.331277700812,7550.36381650921,
5920,7007134.255465,-6247.65414996671,-13510.8483488851,15.3246268007135,660.441525710272,7550.95936872459,
5930,7006881.05315265,356.993062116507,61998.0632236332,-65.9645539650017,660.475144703253,7550.67655067439,
5940,7005814.99143449,6961.59330504402,137499.754888593,-147.245620137983,660.432132309816,7549.51540363932,
5950,7003936.20047998,13565.3802943498,212985.444039815,-228.508767376544,660.312496056347,7547.47608343907,
5960,7001244.90848856,20167.5878701864,288446.350201776,-309.744194277153,660.11625333555,7544.55886037283,
5970,6997741.44165281,26767.4500958599,363873.696174017,-390.942103857913,659.843431381969,7540.7641191411,
5980,6993426.22410692,33364.2013561568,439258.709174752,-472.092705025431,659.494067254876,7536.09235876401,
5990,6988299.77786045,39957.0764555368,514592.62198369,-553.186214040835,659.068207828624,7530.54419251118,
6000,6982362.72271739,46545.3107162604,589866.674084245,-634.212856014273,658.565909788718,7524.12034784392,
6010,6975615.77617993,53128.1400764951,665072.11280513,-715.162866455674,657.987239631054,7516.82166634586,
6020,6968059.75333648,59704.8011884219,740200.19446102,-796.026492887412,657.332273662643,7508.64910359859,
6030,6959695.56673329,66274.5315163566,815242.185491526,-876.793996491306,656.601098004128,7499.60372896083,
6040,6950524.22622971,72836.5694349124,890189.363597383,-957.455653737802,655.79380859567,7489.68672523497,
6050,6940546.83883736,79390.154327243,965033.018872829,-1038.00175794525,654.910511207248,7478.89938824251,
6060,6929764.60854434,85934.5266834056,1039764.45493347,-1118.42262074285,653.95132145186,7467.24312635646,
6070,6918178.83612514,92468.9281988536,1114374.99003945,-1198.70857344622,652.916364797218,7454.71946004143,
6080,6905790.91893712,98992.6018730125,1188855.95821428,-1278.84996838038,651.805776569739,7441.33002143206,
6090,6892602.3507039,105504.792107833,1263198.71035953,-1358.83718018817,650.619701945071,7427.07655395168,
6100,6878614.72128561,112004.744806164,1337394.61536596,-1438.66060714898,649.358295921499,7411.96091195334,
6110,6863829.71643583,118491.707469774,1411435.06122104,-1518.31067251321,648.021723275385,7395.98506036171,
6120,6848249.11754518,124964.929296837,1485311.45611277,-1597.777825847,646.610158500394,7379.15107430141,
6130,6831874.80137143,131423.661278749,1559015.22952979,-1677.05254438037,645.123785734366,7361.46113870712,
6140,6814708.73975612,137867.156296173,1632537.83335747,-1756.12533435589,643.562798679106,7342.9175479149,
6150,6796752.99932767,144294.669214269,1705870.74296974,-1834.98673237743,641.92740051893,7323.52270523395,
6160,6778009.74119104,150705.456977129,1779005.45831662,-1913.62730675714,640.217803843277,7303.27912249645,
6170,6758481.22060394,157098.778701469,1851933.50500713,-1992.03765885606,638.434230577053,7282.18941958494,
6180,6738169.78663968,163473.895769678,1924646.43538731,-2070.20842441366,636.576911920686,7260.25632393935,
6190,6717077.88183679,169830.071922317,1997135.82961326,-2148.13027486556,634.646088301013,7237.48267004821,
6200,6695208.0418355,176166.57335019,2069393.29671905,-2225.79391865333,632.642009334375,7213.87139892625,
6210,6672562.89500114,182482.668786107,2141410.47567931,-2303.19010253238,630.56493380359,7189.42555757608,
6220,6649145.16203449,188777.629596498,2213179.03646626,-2380.30961287936,628.415129649084,7164.14829842757,
6230,6624957.65556901,195050.72987299,2284690.68110118,-2457.14327699345,626.19287397064,7138.04287875027,
6240,6600003.2797552,201301.246524023,2355937.14469965,-2533.68196438073,623.898453031386,7111.11266004165,
6250,6574285.0298322,207528.45936647,2426910.1965108,-2609.91658801359,621.532162252633,7083.36110740395,
6260,6547805.99168694,213731.651217118,2497601.64095022,-2685.83810556924,619.094306189532,7054.79178892723,
6270,6520569.34140091,219910.107983781,2568003.31862682,-2761.43752066666,616.585198483261,7025.40837508938,
6280,6492578.34478444,226063.118755842,2638107.1073638,-2836.70588412935,614.005161792676,6995.21463816605,
6290,6463836.35689818,232189.975894022,2707904.92321357,-2911.63429529341,611.354527713355,6964.21445162239,
6300,6434346.82156125,238289.975119329,2777388.72146639,-2986.2139033573,608.6336366924,6932.41178944804,
6310,6404113.27084579,244362.415601146,2846550.49765197,-3060.43590874275,605.842837944023,6899.81072540559,
6320,6373139.32455806,250406.60004449,2915382.28853302,-3134.29156441991,602.982489366833,6866.41543218859,
6330,6341428.68970663,256421.834776442,2983876.17309009,-3207.77217715658,600.052957461483,6832.23018051568,
6340,6308985.15995854,262407.429831754,3052024.27349718,-3280.86910867514,597.054617247602,6797.25933820462,
6350,6275812.61508433,268362.699037621,3119818.75608817,-3353.57377672983,593.987852180237,6761.50736926781,
6360,6241915.02039255,274286.960097618,3187251.83231443,-3425.87765613485,590.853054066378,6724.97883305166,
6370,6207296.42615407,280179.534674801,3254315.75969407,-3497.77227977472,587.650622981208,6687.67838342141,
6380,6171960.96701637,286039.748473963,3321002.84275316,-3569.24923961988,584.380967182417,6649.6107679809,
6390,6135912.86140747,291866.931323018,3387305.43395935,-3640.30018776187,581.044503020965,6610.78082731426,
6400,6099156.41092945,297660.417253466,3453215.93464791,-3710.9168374814,577.641654848121,6571.19349423724,
6410,6061695.99974101,303419.544579928,3518726.79594028,-3781.09096436367,574.172854920151,6530.85379303994,
6420,6023536.09392861,309143.655978711,3583830.51965488,-3850.81440747036,570.63854330197,6489.76683869232,
6430,5984681.24086564,314832.098565406,3648519.65920968,-3920.07907056092,567.039167769071,6447.93783597503,
6440,5945136.06855924,320484.223971487,3712786.82051545,-3988.87692333248,563.375183704765,6405.37207850271,
6450,5904905.28498482,326099.388419844,3776624.66285876,-4057.20000262816,559.647053989385,6362.07494762653,
6460,5863993.67740892,331676.952799157,3840025.89977343,-4125.04041355922,555.855248880648,6318.05191123212,
6470,5822406.11170139,337216.282737053,3902983.29989953,-4192.39033050058,552.000245888348,6273.30852247566,
6480,5780147.53163842,342716.748671989,3965489.68782973,-4259.24199794562,548.08252964917,6227.85041851514,
6490,5737222.95819759,348177.725923925,4027537.9449432,-4325.58773123599,544.102591806758,6181.68331928986,
6500,5693637.48884611,353598.594763818,4089121.01022763,-4391.41991720341,540.060930898854,6134.81302638322,
6510,5649396.29682294,358978.740482024,4150231.88109035,-4456.73101476733,535.958052250269,6087.24542197807,
6520,5604504.63041493,364317.553455654,4210863.6141595,-4521.51355552285,531.794467870583,6038.98646789353,
6530,5558967.81222715,369614.429214939,4271009.32607581,-4585.7601443358,527.570696359109,5990.04220468429,
6540,5512791.23844715,374868.768508707,4330662.19427567,-4649.46345994801,523.287262823995,5940.41875079241,
6550,5465980.37810308,380079.977369154,4389815.45776602,-4712.61625559794,518.944698823304,5890.1223017569,
6560,5418540.7723155,385247.467176156,4448462.41789163,-4775.21135968185,514.543542331087,5839.15912949172,
6570,5370478.03354217,390370.654721344,4506596.4390955,-4837.24167650315,510.084337722573,5787.53558162515,
6580,5321797.84481462,395448.962272067,4564210.94967285,-4898.70018716127,505.567635764512,5735.25808085495,
6590,5272505.95896511,400481.817635224,4621299.44251827,-4959.57995060092,500.993993594648,5682.33312423685,
6600,5222608.19784236,405468.65422078,4677855.47586519,-5019.87410478614,496.363974679939,5628.76728231538,
6610,5172110.45151529,410408.911104763,4733872.67401549,-5079.57586790952,491.678148753814,5574.56719804111,
6620,5121018.67746499,415302.033091558,4789344.7280573,-5138.67853952838,486.93709174217,5519.73958548156,
6630,5069338.89976596,420147.470775467,4844265.3965691,-5197.17550154646,482.141385690767,5464.29122839076,
6640,5017077.20825853,424944.68060158,4898628.50630911,-5255.06021901405,477.291618701586,5408.22897872456,
6650,4964239.75771409,429693.124926049,4952427.95289003,-5312.32624076615,472.388384875852,5351.55975517017,
6660,4910832.76699457,434392.272075786,5005657.70143909,-5368.96719993212,467.432284252628,5294.29054172231,
6670,4856862.51820743,439041.596407461,5058311.78724432,-5424.97681433571,462.423922729253,5236.42838631787,
6680,4802335.35585715,443640.578365576,5110384.31638739,-5480.34888678828,457.36391195473,5177.98039954817,
6690,4747257.68599432,448188.704539337,5161869.46636426,-5535.07730528656,452.252869197168,5118.95375348902,
6700,4691635.97536299,452685.467718116,5212761.48669475,-5589.15604316184,447.091417196522,5059.35568069374,
6710,4635476.75054651,457130.366945436,5263054.69952313,-5642.57915926615,441.880184019915,4999.19347336414,
6720,4578786.59711085,461522.907571591,5312743.50021096,-5695.34079829116,436.619802936399,4938.47448265831,
6730,4521572.1587438,465862.601305166,5361822.35792351,-5747.43519128392,431.310912321852,4877.20611804081,
6740,4463840.13638798,470148.966263766,5410285.81620926,-5798.85665636179,425.954155595653,4815.3958465606,
6750,4405597.287366,474381.527024235,5458128.49357148,-5849.59959956614,420.550181182487,4753.05119196388,
6760,4346850.42449667,478559.814672593,5505345.08402994,-5899.65851575523,415.099642488274,4690.17973360093,
6770,4287606.41520264,482683.366853738,5551930.35767063,-5949.02798943082,409.60319787986,4626.78910514479,
6780,4227872.18061044,486751.727820948,5597879.1611821,-5997.70269541689,404.061510662668,4562.8869931887,
6790,4167654.69464459,490764.448485148,5643186.41837744,-6045.6773993526,398.475249055724,4498.48113581656,
6800,4106960.98311777,494721.086463912,5687847.13070232,-6092.94695801661,392.84508616602,4433.57932124224,
6810,4045798.12281819,498621.206130217,5731856.37773002,-6139.50631955227,387.171699962018,4368.18938658479,
6820,3984173.24059491,502464.378660896,5775209.31764501,-6185.35052369436,381.455773240558,4302.31921679055,
6830,3922093.51244039,506250.182084694,5817901.18771623,-6230.47470208908,375.69799357592,4235.97674364785,
6840,3859566.16256924,509978.201329662,5859927.30476062,-6274.87407874645,369.899053238669,4169.16994479389,
6850,3796598.46249189,513648.028269561,5901283.06559619,-6318.54397058885,364.059649077221,4101.90684261512,
6860,3733197.73008266,517259.261768899,5941963.94748342,-6361.47978799994,358.180482365532,4034.19550299396,
6870,3669371.32864283,520811.507726343,5981965.5085534,-6403.67703526747,352.262258631543,3966.04403393263,
6880,3605126.66596004,524304.379116392,6021283.38822194,-6445.13131085784,346.305687487605,3897.46058414636,
6890,3540471.19336586,527737.496029465,6059913.30758998,-6485.83830753504,340.311482482313,3828.45334173046,
6900,3475412.40479253,531110.485710643,6097851.06983126,-6525.79381239979,334.280360982518,3759.0305329668,
6910,3409957.83582942,534422.982597363,6135092.56056884,-6564.99370694744,328.213044078093,3689.20042126827,
6920,3344115.06277837,537674.628356189,6171633.74824148,-6603.43396721908,322.110256486319,3618.97130620106,
6930,3277891.70170701,540865.071918486,6207470.68446028,-6641.11066406832,315.972726424562,3548.35152249802,
6940,3211295.40749897,543993.969514544,6242599.50435508,-6678.01996350979,309.801185424359,3477.3494389857,
6950,3144333.87290038,547060.984705511,6277016.42690951,-6714.15812707584,303.596368077821,3405.97345738605,
6960,3077014.82756326,550065.788412502,6310717.75528349,-6749.52151209473,297.359011733344,3334.23201100477,
6970,3009346.03708677,553008.058942579,6343699.87712221,-6784.10657182278,291.089856181519,3262.13356336811,
6980,2941335.30205791,555887.482011756,6375959.26485167,-6817.90985541179,284.789643382714,3189.68660690054,
6990,2872990.45709329,558703.750765671,6407492.47596157,-6850.9280077576,278.45911727833,3116.8996617295,
7000,2804319.36988261,561456.565798869,6438296.15327704,-6883.15776932825,272.099023700626,3043.78127465425,
7010,2735329.9402334,564145.635173604,6468367.02522075,-6914.59597607968,265.710110362637,2970.34001823913,
7020,2666030.09911602,566770.674438775,6497701.90606616,-6945.23955951893,259.293126885269,2896.58448992622,
7030,2596427.80770724,569331.406649117,6526297.69618151,-6975.08554689011,252.848824813901,2822.52331104745,
7040,2526531.05643182,571827.562384349,6554151.38226305,-7004.1310613817,246.377957592447,2748.16512566875,
7050,2456347.86400241,574258.879767833,6581260.03755598,-7032.37332223333,239.881280488932,2673.51859929105,
7060,2385886.27645918,576625.104484294,6607620.8220621,-7059.80964466942,233.359550488992,2598.59241751222,
7070,2315154.36621106,578925.989796422,6633230.98273438,-7086.43743967512,226.813526181785,2523.39528477233,
7080,2244160.23107951,581161.296560376,6658087.85365975,-7112.25421370271,220.243967655557,2447.93592325405,
7090,2172911.99334529,583330.793240305,6682188.85623165,-7137.25756840928,213.651636405192,2372.22307192643,
